user_id_clean,alert_count,critical_alert_count,high_alert_count,unresolved_alert_count,unresolved_critical_count,malware_or_ransomware_count,powershell_count,lateral_movement_count,credential_access_count,tampering_count,usb_count,impossible_resolution_count,inactive_user_activity_count,identity_join_review_count,associated_user_count,risk_score,risk_reasons,critical_severity_points,high_severity_points,unresolved_critical_points,malware_ransomware_points,powershell_points,lateral_movement_points,credential_access_points,tampering_points,usb_points,impossible_resolution_points,inactive_user_points,identity_review_points,risk_band,full_name,department,employee_status
EMP10969,2,0,0,2,0,0,0,1,0,0,1,0,2,2,1,11,1 lateral-movement alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,0,0,2,0,0,1,0,6,2,High,Urvashi Upadhyay,Human Resource,Disabled
EMP10971,2,1,0,1,1,0,0,1,0,0,0,0,0,1,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),5,0,3,0,0,2,0,0,0,0,0,1,High,Chavvi Loyal,Research And Development,Active
EMP10976,2,0,0,2,0,1,1,0,0,0,0,0,2,0,1,11,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 inactive-user event(s),0,0,0,3,2,0,0,0,0,0,6,0,High,Michael Dhillon,It Dept,Disabled
EMP10986,2,1,0,2,1,0,0,1,0,0,0,0,0,1,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),5,0,3,0,0,2,0,0,0,0,0,1,High,Raksha Sethi,Sales Dept,Active
EMP10993,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,11,1 critical alert(s); 1 lateral-movement alert(s),5,3,0,0,0,2,0,0,1,0,0,0,High,Bhanumati Raja,Research And Development,Active
EMP11240,2,0,2,2,0,1,0,0,0,0,1,0,0,1,1,11,1 malware/ransomware alert(s); 1 identity review concern(s),0,6,0,3,0,0,0,0,1,0,0,1,High,Mekhala Shenoy,Sales,Active
EMP11283,2,1,0,2,1,0,1,0,0,0,1,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s),5,0,3,0,2,0,0,0,1,0,0,0,High,Ranbir Kalita,Ops Team,Active
EMP11369,2,0,0,1,0,1,0,0,1,0,0,0,2,0,1,11,1 malware/ransomware alert(s); 1 credential-access alert(s); 2 inactive-user event(s),0,0,0,3,0,0,2,0,0,0,6,0,High,Sachi Mishra,Marketing,Disabled
EMP11458,2,0,1,2,0,0,1,0,0,0,0,0,2,0,1,11,1 PowerShell alert(s); 2 inactive-user event(s),0,3,0,0,2,0,0,0,0,0,6,0,High,Agastya Wali,Call Center,Disabled
EMP11584,2,0,0,0,0,1,1,0,0,0,0,0,2,0,1,11,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 inactive-user event(s),0,0,0,3,2,0,0,0,0,0,6,0,High,Indali Walla,Compliance,Disabled
EMP11589,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Gaurangi Patel,Ops Team,Active
EMP11664,2,0,1,2,0,0,0,0,0,0,2,0,2,0,1,11,2 inactive-user event(s),0,3,0,0,0,0,0,0,2,0,6,0,High,Qabil Vig,Procurement,Inactive
EMP11737,2,0,0,2,0,1,0,0,1,0,0,0,2,0,1,11,1 malware/ransomware alert(s); 1 credential-access alert(s); 2 inactive-user event(s),0,0,0,3,0,0,2,0,0,0,6,0,High,Fitan Rana,Ops Team,Disabled
EMP11752,2,0,1,2,0,1,0,1,0,0,0,1,0,2,1,11,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),0,3,0,3,0,2,0,0,0,1,0,2,High,Nachiket Singh,Legal Dept,Active
EMP11790,2,0,2,2,0,0,1,1,0,0,0,0,0,1,1,11,1 PowerShell alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),0,6,0,0,2,2,0,0,0,0,0,1,High,Amrita Shah,Sales Dept,Active
EMP11948,2,0,1,2,0,2,0,0,0,0,0,0,0,2,1,11,2 malware/ransomware alert(s); 2 identity review concern(s),0,3,0,6,0,0,0,0,0,0,0,2,High,Kamya Ram,Sales,Active
EMP11958,2,1,0,1,1,0,1,0,0,0,1,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s),5,0,3,0,2,0,0,0,1,0,0,0,High,Vanya Parekh,Hr,Active
EMP11960,2,0,2,1,0,0,0,0,1,0,1,0,0,2,1,11,1 credential-access alert(s); 2 identity review concern(s),0,6,0,0,0,0,2,0,1,0,0,2,High,Finn Mall,Fin,Active
EMP12131,2,0,0,0,0,1,1,0,0,0,0,0,2,0,1,11,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 inactive-user event(s),0,0,0,3,2,0,0,0,0,0,6,0,High,Chaaya Sodhi,Cs,Inactive
EMP12228,2,0,0,0,0,1,1,0,0,0,0,0,2,0,1,11,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 inactive-user event(s),0,0,0,3,2,0,0,0,0,0,6,0,High,Falguni Thaman,Ops Team,Disabled
EMP12246,2,1,0,1,0,1,0,0,1,0,0,1,0,0,1,11,1 critical alert(s); 1 malware/ransomware alert(s); 1 credential-access alert(s),5,0,0,3,0,0,2,0,0,1,0,0,High,Unni Hayer,Finance,Active
EMP12321,2,0,0,1,0,0,1,0,0,0,1,1,2,1,1,11,1 PowerShell alert(s); 2 inactive-user event(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,1,1,6,1,High,Bhavani Khare,Information Tech,Inactive
EMP12484,2,1,0,2,1,0,0,1,0,0,1,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 lateral-movement alert(s),5,0,3,0,0,2,0,0,1,0,0,0,High,Aahana Seth,Sales Dept,Active
EMP12535,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,11,1 critical alert(s); 1 PowerShell alert(s),5,3,0,0,2,0,0,0,1,0,0,0,High,Girik Thaman,Finance,Active
EMP12729,2,0,1,1,0,2,0,0,0,0,0,1,0,1,1,11,2 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,6,0,0,0,0,0,1,0,1,High,Bhavani More,Call Center,Active
EMP12754,2,0,0,2,0,1,0,0,1,0,0,0,2,0,1,11,1 malware/ransomware alert(s); 1 credential-access alert(s); 2 inactive-user event(s),0,0,0,3,0,0,2,0,0,0,6,0,High,Brijesh Dube,Human Resource,Disabled
EMP12838,2,0,2,1,0,1,0,1,0,0,0,0,0,0,1,11,1 malware/ransomware alert(s); 1 lateral-movement alert(s),0,6,0,3,0,2,0,0,0,0,0,0,High,Samesh Parmer,Hr Dept,Active
EMP12845,2,0,2,1,0,0,0,2,0,0,0,0,0,1,1,11,2 lateral-movement alert(s); 1 identity review concern(s),0,6,0,0,0,4,0,0,0,0,0,1,High,Gaurika Tandon,Rd,Active
EMP12853,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,11,1 critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s),5,0,0,3,0,2,0,0,0,1,0,0,High,Advika Thakur,Support,Active
EMP12923,2,0,1,2,0,0,1,0,0,0,0,0,2,0,1,11,1 PowerShell alert(s); 2 inactive-user event(s),0,3,0,0,2,0,0,0,0,0,6,0,High,Lohit Kulkarni,Sales,Disabled
EMP10452,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Udyati Sangha,Innovation,Active
EMP10539,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,0,3,0,0,0,2,0,0,0,0,1,High,Varsha Gera,Marketing Dept,Active
EMP11137,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,11,1 critical alert(s); 1 malware/ransomware alert(s); 1 inactive-user event(s),5,0,0,3,0,0,0,0,0,0,3,0,High,Shivani Deol,Ops,Inactive
EMP11146,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Tanay Halder,Legal,Active
EMP11159,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Adya Shetty,People Team,Active
EMP11349,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,0,3,0,0,0,2,0,0,0,0,1,High,Widisha Basak,It Dept,Active
EMP11559,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Girish Jayaraman,Rd,
EMP11760,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Kashvi Shere,Call Center,Active
EMP11763,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,0,3,0,0,0,2,0,0,0,0,1,High,,,
EMP11941,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Yatan Chander,Information Tech,Active
EMP12111,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,0,3,0,0,0,2,0,0,0,0,1,High,,,
EMP12212,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Matthew Bath,Customer Support,Active
EMP12742,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Upasna Sha,People Team,Active
EMP12791,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,0,0,0,0,High,Rehaan Kothari,Information Technology,Active
EMP12834,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,11,1 critical alert(s); 1 unresolved critical alert(s); 1 inactive-user event(s),5,0,3,0,0,0,0,0,0,0,3,0,High,Falan Suri,Purch,Disabled
EMP10243,6,0,0,4,0,1,1,1,1,0,1,0,0,0,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,0,0,3,2,2,2,0,1,0,0,0,High,Fariq Atwal,Procurement,Active
EMP10090,5,0,0,4,0,2,1,0,0,0,2,0,0,0,1,10,2 malware/ransomware alert(s); 1 PowerShell alert(s),0,0,0,6,2,0,0,0,2,0,0,0,High,Yashasvi Chacko,Hr Dept,Active
EMP10944,5,0,0,2,0,3,0,0,0,0,0,1,0,0,1,10,3 malware/ransomware alert(s),0,0,0,9,0,0,0,0,0,1,0,0,High,Quincy Goda,Fin,Active
EMP11560,5,0,0,4,0,2,0,1,1,0,0,0,0,0,1,10,2 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,0,0,6,0,2,2,0,0,0,0,0,High,Osha Nadig,Ops Team,Active
EMP11612,5,0,0,3,0,2,0,0,1,0,1,0,0,1,1,10,2 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),0,0,0,6,0,0,2,0,1,0,0,1,High,Aarush Vasa,Operations,Active
EMP11711,5,0,0,3,0,1,0,1,1,0,2,0,0,1,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 1 identity review concern(s),0,0,0,3,0,2,2,0,2,0,0,1,High,Kai Chatterjee,Human Resource,Active
EMP12636,5,0,1,3,0,1,0,1,1,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,0,2,2,0,0,0,0,0,High,Chandani Pant,Purchase,Active
EMP12890,5,0,1,2,0,1,1,1,0,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),0,3,0,3,2,2,0,0,0,0,0,0,High,Vedhika Sami,Rnd,Active
EMP10026,4,0,0,3,0,2,1,0,0,0,0,1,0,1,1,10,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),0,0,0,6,2,0,0,0,0,1,0,1,High,Hemang Pandya,It Dept,Active
EMP10050,4,0,1,4,0,0,1,0,2,0,1,0,0,0,1,10,1 PowerShell alert(s); 2 credential-access alert(s),0,3,0,0,2,0,4,0,1,0,0,0,High,Zayan Pandit,Procurement,Active
EMP10385,4,0,0,2,0,1,1,1,1,0,0,0,0,1,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 1 identity review concern(s),0,0,0,3,2,2,2,0,0,0,0,1,High,Max Varghese,Customer Support,Active
EMP10483,4,0,1,3,0,2,0,0,0,0,0,0,0,1,1,10,2 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,6,0,0,0,0,0,0,0,1,High,Theodore Oommen,Ops,Active
EMP10723,4,0,1,3,0,1,0,0,1,0,1,0,0,1,1,10,1 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),0,3,0,3,0,0,2,0,1,0,0,1,High,Ekaraj Nath,Call Center,Active
EMP10809,4,0,0,4,0,3,0,0,0,0,1,0,0,0,1,10,3 malware/ransomware alert(s),0,0,0,9,0,0,0,0,1,0,0,0,High,Advaith Tiwari,Fin,Active
EMP10811,4,0,1,3,0,2,0,0,0,0,0,0,0,1,1,10,2 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,6,0,0,0,0,0,0,0,1,High,Diya Ratta,Human Resource,Active
EMP10866,4,0,1,4,0,0,0,2,1,0,0,0,0,1,1,10,2 lateral-movement alert(s); 1 credential-access alert(s); 1 identity review concern(s),0,3,0,0,0,4,2,0,0,0,0,1,High,Ayush Sami,It Support,On Leave
EMP10903,4,0,0,4,0,2,1,1,0,0,0,0,0,0,1,10,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),0,0,0,6,2,2,0,0,0,0,0,0,High,Unni Guha,Ops Team,Active
EMP10924,4,0,1,3,0,1,1,0,0,0,1,0,0,1,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),0,3,0,3,2,0,0,0,1,0,0,1,High,Noah Ranganathan,Rnd,Active
EMP10960,4,0,1,1,0,2,0,0,0,0,1,0,0,0,1,10,2 malware/ransomware alert(s),0,3,0,6,0,0,0,0,1,0,0,0,High,Mason Rao,Operations,Active
EMP11049,4,0,0,3,0,2,0,2,0,0,0,0,0,0,1,10,2 malware/ransomware alert(s); 2 lateral-movement alert(s),0,0,0,6,0,4,0,0,0,0,0,0,High,Qushi Acharya,Operations,On Leave
EMP11091,4,0,1,3,0,1,0,1,1,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,0,2,2,0,0,0,0,0,High,Nathaniel Wadhwa,Human Resources,Active
EMP11549,4,0,0,3,0,0,1,2,1,0,0,0,0,2,1,10,1 PowerShell alert(s); 2 lateral-movement alert(s); 1 credential-access alert(s); 2 identity review concern(s),0,0,0,0,2,4,2,0,0,0,0,2,High,Nidhi Chada,Customer Care,Active
EMP11727,4,0,0,3,0,2,0,2,0,0,0,0,0,0,1,10,2 malware/ransomware alert(s); 2 lateral-movement alert(s),0,0,0,6,0,4,0,0,0,0,0,0,High,Bhavya Sem,Information Technology,On Leave
EMP11781,4,0,0,1,0,1,1,2,0,0,0,0,0,1,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 lateral-movement alert(s); 1 identity review concern(s),0,0,0,3,2,4,0,0,0,0,0,1,High,Vivaan Sur,Finance Dept,Active
EMP11787,4,0,1,3,0,0,2,1,0,0,0,0,0,1,1,10,2 PowerShell alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),0,3,0,0,4,2,0,0,0,0,0,1,High,Lajita Buch,Compliance,Active
EMP11825,4,0,0,2,0,1,0,1,0,0,2,0,0,3,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 3 identity review concern(s),0,0,0,3,0,2,0,0,2,0,0,3,High,Dipta Bala,Brand Team,Active
EMP11843,4,0,1,4,0,1,0,0,1,0,1,1,0,0,1,10,1 malware/ransomware alert(s); 1 credential-access alert(s),0,3,0,3,0,0,2,0,1,1,0,0,High,Sarthak Baria,Support,Active
EMP11962,4,0,1,4,0,1,1,0,1,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),0,3,0,3,2,0,2,0,0,0,0,0,High,Abhimanyu Krishnamurthy,Mktg,
EMP12191,4,0,0,2,0,2,2,0,0,0,0,0,0,0,1,10,2 malware/ransomware alert(s); 2 PowerShell alert(s),0,0,0,6,4,0,0,0,0,0,0,0,High,Varsha Sekhon,Operations,Active
EMP12226,4,0,1,3,0,1,0,2,0,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 lateral-movement alert(s),0,3,0,3,0,4,0,0,0,0,0,0,High,Udant Palla,It,Active
EMP12301,4,0,1,1,0,1,0,0,2,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 credential-access alert(s),0,3,0,3,0,0,4,0,0,0,0,0,High,Yauvani Viswanathan,People Team,Active
EMP12309,4,0,1,2,0,1,0,1,1,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,0,2,2,0,0,0,0,0,High,Ira Ahuja,Human Resources,Active
EMP12368,4,0,1,3,0,0,1,2,0,0,1,0,0,0,1,10,1 PowerShell alert(s); 2 lateral-movement alert(s),0,3,0,0,2,4,0,0,1,0,0,0,High,Lohit Sarma,Mkt,Active
EMP12448,4,0,1,2,0,0,1,1,0,0,2,0,0,1,1,10,1 PowerShell alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),0,3,0,0,2,2,0,0,2,0,0,1,High,Aarna Magar,Procurement Team,Active
EMP12849,4,0,1,2,0,1,0,0,2,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 credential-access alert(s),0,3,0,3,0,0,4,0,0,0,0,0,High,Eiravati Agrawal,Cs,Active
EMP10134,3,0,1,1,0,1,0,0,1,0,0,0,0,2,1,10,1 malware/ransomware alert(s); 1 credential-access alert(s); 2 identity review concern(s),0,3,0,3,0,0,2,0,0,0,0,2,High,Sai Bedi,Human Resource,Active
EMP10181,3,0,1,1,0,1,2,0,0,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 PowerShell alert(s),0,3,0,3,4,0,0,0,0,0,0,0,High,Tamanna Banik,Rd,Active
EMP10193,3,0,0,2,0,3,0,0,0,0,0,0,0,1,1,10,3 malware/ransomware alert(s); 1 identity review concern(s),0,0,0,9,0,0,0,0,0,0,0,1,High,Ekbal Bhatti,Human Resources,Active
EMP10231,3,0,1,1,0,1,0,0,2,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 credential-access alert(s),0,3,0,3,0,0,4,0,0,0,0,0,High,Gopal Prabhakar,Mkt,Active
EMP10310,3,0,1,2,0,0,1,1,0,0,1,0,0,2,1,10,1 PowerShell alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),0,3,0,0,2,2,0,0,1,0,0,2,High,Gabriel Trivedi,Legal,Active
EMP10359,3,0,2,3,0,0,1,1,0,0,0,0,0,0,1,10,1 PowerShell alert(s); 1 lateral-movement alert(s),0,6,0,0,2,2,0,0,0,0,0,0,High,Vidhi Saini,Procurement,
EMP10505,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,10,1 critical alert(s); 1 malware/ransomware alert(s); 1 credential-access alert(s),5,0,0,3,0,0,2,0,0,0,0,0,High,Agastya Pai,Legal,Active
EMP10508,3,0,0,1,0,2,0,0,1,0,0,0,0,2,1,10,2 malware/ransomware alert(s); 1 credential-access alert(s); 2 identity review concern(s),0,0,0,6,0,0,2,0,0,0,0,2,High,Nandini Kade,It,Active
EMP10521,3,0,0,1,0,1,0,1,1,0,0,0,0,3,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 3 identity review concern(s),0,0,0,3,0,2,2,0,0,0,0,3,High,,,
EMP10593,3,0,1,2,0,1,0,0,2,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 credential-access alert(s),0,3,0,3,0,0,4,0,0,0,0,0,High,Christopher Mital,Support,Active
EMP10644,3,0,0,2,0,2,0,0,0,0,1,0,0,3,1,10,2 malware/ransomware alert(s); 3 identity review concern(s),0,0,0,6,0,0,0,0,1,0,0,3,High,,,
EMP10680,3,0,1,0,0,1,1,0,1,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),0,3,0,3,2,0,2,0,0,0,0,0,High,Chanchal Srivastava,Purchase,Active
EMP10683,3,1,0,1,0,0,0,1,0,0,1,0,0,2,1,10,1 critical alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),5,0,0,0,0,2,0,0,1,0,0,2,High,Shaurya Saini,Operations,Active
EMP10729,3,0,0,1,0,1,0,1,1,0,0,0,0,3,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 3 identity review concern(s),0,0,0,3,0,2,2,0,0,0,0,3,High,Inaya Chaudhuri,Hr,Active
EMP10788,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,0,2,2,0,0,0,0,0,High,Tarak Som,Finance,Active
EMP10799,3,0,1,2,0,1,0,1,0,0,1,0,0,1,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),0,3,0,3,0,2,0,0,1,0,0,1,High,Baljiwan Raju,Purchase,Active
EMP10801,3,0,0,3,0,2,0,0,1,0,0,0,0,2,1,10,2 malware/ransomware alert(s); 1 credential-access alert(s); 2 identity review concern(s),0,0,0,6,0,0,2,0,0,0,0,2,High,Ansh Brahmbhatt,Cs,Active
EMP10955,3,0,1,3,0,1,0,1,1,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,0,2,2,0,0,0,0,0,High,Janya Kuruvilla,Mkt,On Leave
EMP10958,3,0,2,3,0,0,0,0,0,0,3,0,0,1,1,10,1 identity review concern(s),0,6,0,0,0,0,0,0,3,0,0,1,High,Azaan Sampath,R&D,Active
EMP11040,3,0,0,1,0,1,1,0,1,0,0,0,0,3,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 3 identity review concern(s),0,0,0,3,2,0,2,0,0,0,0,3,High,Aarav Suri,Customer Support,Active
EMP11054,3,0,1,2,0,0,1,0,0,0,2,0,0,3,1,10,1 PowerShell alert(s); 3 identity review concern(s),0,3,0,0,2,0,0,0,2,0,0,3,High,Leela Gill,It Support,Active
EMP11072,3,0,1,3,0,1,2,0,0,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 PowerShell alert(s),0,3,0,3,4,0,0,0,0,0,0,0,High,Yashoda Kannan,Research And Development,Active
EMP11132,3,0,1,1,0,2,0,0,0,0,0,1,0,0,1,10,2 malware/ransomware alert(s),0,3,0,6,0,0,0,0,0,1,0,0,High,Yug Om,Sales Dept,Active
EMP11165,3,0,1,2,0,2,0,0,0,0,1,0,0,0,1,10,2 malware/ransomware alert(s),0,3,0,6,0,0,0,0,1,0,0,0,High,Balhaar Thakkar,Legal Dept,Active
EMP11182,3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,10,1 critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s),5,0,0,3,0,2,0,0,0,0,0,0,High,Ethan Madan,Finance,Active
EMP11436,3,0,0,3,0,2,0,0,1,0,0,0,0,2,1,10,2 malware/ransomware alert(s); 1 credential-access alert(s); 2 identity review concern(s),0,0,0,6,0,0,2,0,0,0,0,2,High,Christopher Sarna,Innovation,Active
EMP11448,3,0,1,3,0,1,0,1,0,0,1,0,0,1,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),0,3,0,3,0,2,0,0,1,0,0,1,High,Aishani Mandal,Fin,Active
EMP11484,3,0,1,2,0,1,0,2,0,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 lateral-movement alert(s),0,3,0,3,0,4,0,0,0,0,0,0,High,Waida Dyal,Innovation,Active
EMP11530,3,0,2,2,0,1,0,0,0,0,1,0,0,0,1,10,1 malware/ransomware alert(s),0,6,0,3,0,0,0,0,1,0,0,0,High,Parth Pandey,Operations Dept,Active
EMP11677,3,0,1,1,0,1,1,0,0,0,1,0,0,1,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),0,3,0,3,2,0,0,0,1,0,0,1,High,Sachi Bains,People Team,Active
EMP11764,3,0,1,3,0,1,0,0,1,0,0,0,0,2,1,10,1 malware/ransomware alert(s); 1 credential-access alert(s); 2 identity review concern(s),0,3,0,3,0,0,2,0,0,0,0,2,High,Charles Subramaniam,Sales Team,Active
EMP11826,3,0,1,1,0,2,0,0,0,0,0,0,0,1,1,10,2 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,6,0,0,0,0,0,0,0,1,High,Rohan Dasgupta,Mkt,Active
EMP11852,3,0,1,2,0,1,0,1,0,0,0,1,0,1,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),0,3,0,3,0,2,0,0,0,1,0,1,High,Kevin Pillai,Support,Active
EMP11930,3,0,1,1,0,1,1,1,0,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),0,3,0,3,2,2,0,0,0,0,0,0,High,Upma Mani,Operations Dept,
EMP12040,3,0,0,2,0,2,0,0,0,0,1,0,0,3,1,10,2 malware/ransomware alert(s); 3 identity review concern(s),0,0,0,6,0,0,0,0,1,0,0,3,High,Warjas Ratta,Customer Support,Active
EMP12166,3,0,0,2,0,1,0,1,1,0,0,0,0,3,1,10,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 3 identity review concern(s),0,0,0,3,0,2,2,0,0,0,0,3,High,Advika Barman,Call Center,Active
EMP12244,3,0,0,2,0,2,0,0,0,0,1,0,0,3,1,10,2 malware/ransomware alert(s); 3 identity review concern(s),0,0,0,6,0,0,0,0,1,0,0,3,High,Ekiya Andra,Operations Dept,Active
EMP12282,3,0,2,1,0,0,0,0,1,0,0,1,0,1,1,10,1 credential-access alert(s); 1 identity review concern(s),0,6,0,0,0,0,2,0,0,1,0,1,High,Chaitaly Prashad,Marketing,Active
EMP12394,3,0,1,2,0,1,0,0,2,0,0,0,0,0,1,10,1 malware/ransomware alert(s); 2 credential-access alert(s),0,3,0,3,0,0,4,0,0,0,0,0,High,Udarsh Kadakia,Information Technology,Active
